"traj","t","x","y"
6,79,45.4106238341127,13.2342377724672
6,80,45.4998329278137,13.1667745067103
6,81,45.566259434592,13.238892076526
6,82,45.5132672876527,13.3281994688484
6,83,45.4265688373643,13.4070989366438
6,84,45.4000376395349,13.3866730800629
6,85,45.4277923282719,13.3609562330898
6,86,45.4553249633987,13.3503020117337
6,87,45.4639864057776,13.3739064097269
6,88,45.6503371922325,13.0049541431979
6,89,45.663437222724,13.2734871488689
6,90,45.6721675723201,12.9307503980085
6,91,44.911694452315,11.5720548041289
6,92,45.010997884531,12.3049338088547
6,93,44.7142411387438,11.3628009271743
6,94,44.2746627899133,11.2555245787839
6,95,44.2025238185747,11.2760427820492
6,96,44.2482217552312,11.1695027081917
6,97,44.2157784271453,11.2516737990939
6,98,44.3400373152582,10.7816040213072
6,99,44.3756267460756,10.9000302599462
6,100,44.4368684671313,10.7433720151165
6,101,44.4782908449556,10.7299555935208
7,1,38.255537083722,9.181878433426
7,2,38.2490799378443,9.18843023003393
7,3,38.2959996024437,9.55477571707727
7,4,37.8543318550003,9.12028692754863
7,5,38.2134520527416,9.29599463560644
7,6,38.4205130855781,9.66037329028745
7,7,36.6781665132314,11.6255997151035
8,1,35.8592506609429,10.2989214018053
8,2,35.9043437989343,10.2926637141411
8,3,35.8794923025068,10.2747460493935
8,4,35.8702704396765,10.339146281918
8,5,35.9072463441323,10.3202015338943
8,6,35.8859207646501,10.3407244886124
8,7,35.9954017791292,10.3848488465774
8,8,35.977359016796,10.3210015095034
8,9,35.9424325606998,10.3437711156928
8,10,35.9667723566117,10.3487704109732
8,11,35.9592465236996,10.3943421875734
8,12,35.9679957062373,10.3782265975313
8,13,35.9787505873253,10.3644681753005
8,14,35.9781996034444,10.4108166097903
8,15,35.9844841403395,10.5095391955042
8,16,36.0269023844937,10.508512266331
8,17,36.0179283865422,10.3798995475703
8,18,35.958739422911,10.2927683834904
8,19,35.9261593033013,10.3265883743482
8,20,35.896237686226,10.4108715367703
8,21,35.8981963099292,10.5066288377149
8,22,35.6933350265651,11.90321584961
8,23,36.0320585771419,11.895282145366
9,1,42.6242592874037,6.23084354932635
9,2,42.603364712411,6.32387721316456
9,3,42.718017787478,6.23053207219466
9,4,42.5048259677147,6.22391480745641
9,5,42.6224825460926,6.22167094844136
9,6,42.7019383940076,6.16841369333582
9,7,42.6082463394,6.2329930722012
9,8,42.6587732855498,6.19741376014217
9,9,42.6734851687993,6.15164281232611
9,10,42.6565425695039,6.00865593173482
9,11,42.6828904135455,5.91974310253623
9,12,42.6884344284607,5.8672248902404
9,13,42.6869697549939,5.90317805698667
9,14,42.6922647717316,5.80103681114774
9,15,42.6111794037167,5.61535757441278
9,16,42.6344939809388,5.64576254910438
9,17,42.5738299702722,5.62364335955935
9,18,42.5194209098303,5.77398999999056
9,19,42.4796823513456,5.72635282993236
9,20,42.4772506226082,5.78417427181208
9,21,42.5408667566388,5.68658319080277
9,22,42.4244829166388,5.73130919149428
9,23,42.5737105891148,5.64652430553769
9,24,42.6346685277806,5.66571629903696
9,25,42.6071023804159,5.6634051519108
9,26,42.5813006633396,5.69567570258074
9,27,42.6349499986332,5.62243598682404
9,28,42.6277382089299,5.59033479470853
9,29,42.6999472187809,5.68669787486517
9,30,42.5642692249596,5.65823670320047
9,31,42.5413489228534,5.59929517859919
9,32,42.5273161283043,5.55548906222969
9,33,42.4911814784845,5.47786990700777
9,34,42.3687623286939,5.29496603854138
9,35,42.326699337157,5.22587898790789
9,36,42.3412125952403,5.23914935128112
9,37,41.8841843683997,5.26442467189451
10,1,42.2915006438483,7.1188772703379
10,2,42.3209840378298,7.31005101202832
10,3,42.1742937784621,7.05654799419833
10,4,42.1310040968232,7.29843248238845
10,5,41.258705880521,7.40719159949117
10,6,42.326109222385,7.06356912224028
10,7,42.1901888825434,7.18211379256766
10,8,42.1780142451534,7.04897067607063
10,9,42.1838849507784,6.98957733403878
10,10,42.0759474805369,7.39924348690792
10,11,41.7989238964745,7.5341421541298
10,12,41.7886893568374,7.88178744344375
10,13,41.7941843090392,8.007562144529
10,14,41.7514915275811,7.78852222628702
10,15,41.8465981545603,8.25520242027358
11,1,41.0968964471745,3.44391600558342
11,2,41.1543040162865,3.43245388053806
11,3,41.0184839581487,3.50991149837782
11,4,41.4012490882792,3.57771681537708
11,5,41.3437839071033,3.81882040114863
11,6,41.3370465099653,3.98382924000769
11,7,41.3838849104516,4.25563516357678
11,8,41.2081679976063,4.18769619433163
11,9,41.123108893705,4.19955200356411
11,10,41.0700097152392,3.99631341196854
11,11,40.9801117335897,4.03570385147752
11,12,41.0590010546742,4.00568760283608
11,13,41.1915642114955,4.00521513893431
11,14,41.2528383843296,3.95658367507762
11,15,41.2339456695911,3.98413194959327
11,16,41.086555926324,3.89084822555622
11,17,40.8616142854065,3.97902684229118
11,18,41.0111785987805,4.01282732125252
11,19,40.9487236744864,3.85265950750098
11,20,40.7616574043577,3.62025886420922
11,21,40.6496086536093,3.89978207599227
11,22,40.6305393508947,3.77827909042146
11,23,40.7733675161206,3.65679650927368
11,24,40.6578079592424,3.4881491631695
11,25,40.3740610518611,3.45153644905383
11,26,40.3070956007324,3.34494505709566
11,27,40.6182323747864,3.34565613933119
12,1,46.0184902846809,14.8412238992316
12,2,46.17322550847,14.7989829389814
12,3,46.3815126384614,15.2676830064837
12,4,45.8695682438011,13.0385996918775
12,5,45.8133728799186,12.9830319414444
12,6,44.1161190506902,13.6153732262315
12,7,45.8359353511714,13.0276771905453
13,1,34.1846042536534,15.4585597780702
13,2,34.1536943800979,15.4577221616387
13,3,34.0987454686441,15.473831277737
13,4,33.9978608732338,15.5502790550703
13,5,34.0074003187019,15.5779091504105
13,6,34.0070509561599,15.5004010366685
13,7,33.9487089060025,15.4644092529261
13,8,33.9469180266085,15.4926644554361
13,9,33.9778538396541,15.4534950888322
13,10,34.0291759083557,15.3403728552177
13,11,34.0759944323495,15.454611246543
13,12,34.024501017629,15.4212061994967
13,13,34.0440234338317,15.4795443024029
14,1,41.4689581010141,14.8216737889042
14,2,41.8913946002972,14.1605001853377
14,3,41.9536747160743,14.0151066172474
14,4,41.9837421919613,13.8976622588223
14,5,42.0978182843993,13.5713356323733
14,6,41.259042039326,14.2049032740724
14,7,42.3413588402685,13.6052200466046
14,8,42.4653939151899,13.3755923342282
14,9,42.2948812728183,13.3783573233231
14,10,42.3768101002775,13.3757217513838
14,11,42.2768646585899,13.2719943850071
14,12,42.475861388622,13.4841980272429
14,13,43.5988569546248,11.8976206684417
14,14,43.7075330839628,12.1934908865421
14,15,43.6326172230015,11.8993380946917
14,16,43.64429568632,11.998525633893
14,17,43.5475969130231,11.9632370005363
14,18,43.5569682417843,11.9222783181477
14,19,43.5375286840757,12.0328138629349
14,20,43.5255254306193,12.0058380954472
14,21,43.4640191672511,12.1304587240725
14,22,43.54604266557,12.1314875748917
14,23,43.6212361832165,12.1463363199182
14,24,43.6369462222846,12.2721805899211
14,25,43.8070800789153,12.2183649615358
14,26,43.7404806899085,12.0906480501512
14,27,43.6522710818467,12.225623210931
14,28,43.6578084366225,12.0125271846813
14,29,43.692008433046,12.3174237828698
14,30,43.5896015440619,12.6464389043637
14,31,44.3839330162481,13.5950785815535
14,32,44.2623226181587,13.5571576449432
14,33,43.9760907836643,14.5544217718833
14,34,44.253044547913,13.6495360457481
14,35,44.1876589233953,13.5201357547502
14,36,44.1070297225753,13.5870273707213
14,37,44.2888244860733,13.6528874100149
14,38,43.8380145028871,12.5191846344783
14,39,43.9141960460318,12.4506340640757
14,40,43.9489573881996,12.9166934002616
14,41,45.5609111493378,13.9959590787055
14,42,45.5900507645089,13.9276662674562
14,43,45.2827810482961,14.2145301115958
14,44,45.6500252343236,14.0390277333248
14,45,45.6294000400173,14.0223162042327
15,1,44.7419802935824,14.7501588987152
15,2,44.7896606694214,14.8084483887816
15,3,44.7546112835193,14.7481345791221
15,4,44.8504103312982,14.6965414679314
15,5,44.9907942453957,14.6981744045712
15,6,44.9277448283051,14.7088737285758
15,7,44.9151960730396,14.6964418006017
15,8,45.0513346136069,14.6706515751778
15,9,45.1414428058289,14.588186397445
15,10,45.0644432524204,14.6788371573701
15,11,45.1621863421321,14.50857651421
15,12,45.1777085171266,14.451575236806
15,13,45.0821482387927,14.409582118411
15,14,45.0949024195354,14.5031164352383
15,15,45.0853108587239,14.5087162278082
15,16,45.1573347683814,14.4098834073119
15,17,45.137542637132,14.3773339503969
15,18,45.1409791198729,14.387003085378
15,19,45.1482406984861,14.4608337449418
15,20,45.553772970341,15.8695216758451
15,21,45.6886736753478,15.821986055362
15,22,45.4411748810505,15.9568053611062
15,23,44.393081787808,16.534569557913
15,24,44.4005734379548,16.5301813919555
15,25,44.2695252732666,16.7016219267066
15,26,44.2519790050138,16.7259714525259
15,27,44.310586990368,16.7491424276106
15,28,44.2196308012045,16.7713875682147
15,29,44.2721363565637,16.6653144401195
15,30,44.0588457952723,16.568673968033
15,31,44.8092509979226,18.5048048562137
15,32,45.1601347090635,18.7305524449774
15,33,45.8987414706723,18.8389403168898
15,34,45.707850631935,18.7549972776394
15,35,45.9976513926714,18.8292358075104
15,36,45.8723312133594,18.4366373725207
15,37,45.9129923090039,18.262107475927
15,38,45.9311281957677,18.2565893593731
15,39,45.9400199447245,18.2344236230782
15,40,46.0077587450172,18.1072609453014
15,41,46.0183228394272,18.0674207628
15,42,46.013188501606,18.0217553213916
15,43,46.0228710581342,17.900854589141
15,44,45.9144292077727,17.6035136404785
15,45,44.2574822802741,16.8263578055798
15,46,44.2819192487129,16.8794584651941
15,47,43.8130442942353,16.6455220327963
15,48,44.3493109458832,16.5002681664386
15,49,44.3137372119439,16.6328377774825
15,50,44.1649534419686,16.5981044977034
15,51,44.1138958710396,16.5636891211394
15,52,44.1406786516603,16.5597314711892
15,53,44.4128610869143,16.5000385063455
15,54,44.5691720853159,16.4508470011449
15,55,44.5366894038067,16.5522364448155
15,56,44.597673132753,16.5779308855779
15,57,44.7297841166414,16.6016179474989
15,58,44.9258242078276,16.9561324040272
16,1,44.8018528254612,16.2778792881136
16,2,44.8341892174532,16.3381742123
16,3,44.9081734525631,16.3825665679196
16,4,44.7595760992237,16.2513639563536
16,5,44.9521105323343,16.2319890219089
16,6,44.9501688054762,16.2170498637577
16,7,45.2128455553342,16.4573618764311
16,8,45.0307335092923,16.2075734488785
16,9,45.1219840970745,16.1592628536257
16,10,45.0776123065018,16.1707327450961
16,11,45.2237750820699,16.1556618105004
16,12,45.0926743969414,15.9773012103009
16,13,44.9132307058531,16.0178312264757
16,14,43.9252478920185,15.8407482430852
16,15,44.0745151433336,15.841767907751
16,17,44.0244990760677,14.4331206700252
16,18,43.9811427105067,14.4218256005177
16,19,43.9939113421589,14.4771613141521
16,20,45.0372227897347,14.2395597580794
16,21,45.0852817061056,14.415756370802
16,22,45.0990898163004,14.4803643026172
16,23,45.1508571003184,14.6180423687899
16,24,45.0677310504926,14.687545505248
16,25,45.0195622870078,14.7661981909445
16,26,45.0850970224946,14.6632792235226
16,27,45.0011627169273,14.6689941110295
16,28,45.0376183051692,14.6667305040112
16,29,44.9987830063692,14.7162814054623
16,30,44.9198802499065,14.6500217559862
16,31,44.3880822936477,16.5820109212557
16,32,44.3634500054976,16.7520930880853
16,33,44.455690255266,16.4519551607679
16,34,44.4287256636194,16.5284977840453
16,35,44.2555325878944,16.6903065707914
16,36,44.56073518904,16.4410935084059
16,37,45.9514497531488,15.5180108378696
16,38,44.7309749865138,14.6435742621316
16,39,44.5838606424474,14.5947167125501
16,40,45.8602276541314,15.7002097457428
16,41,45.7859728643059,15.795835087992
16,42,44.899995068321,14.4940729191326
16,43,45.8461497707133,15.6256793679519
16,44,44.7999895704887,14.4883364827902
16,45,44.5407162881789,14.5453479338454
16,46,44.9741167269682,14.3514309434135
16,47,45.828330632732,14.0197886955211
16,48,45.9204466825283,14.0960182795311
16,49,45.8552992250714,14.0975274963054
16,50,44.9932906602427,14.2410088826358
16,51,44.7750339717164,14.6075826109343
16,52,43.7072977222697,14.4815144411191
16,53,43.6655477875751,14.5806577299443
16,54,44.2462742223384,14.5345624285654
16,55,44.3839330162481,15.9942100959453
16,56,43.2385516039054,14.6746565871768
16,57,42.2799931907387,16.8257398471921
16,58,42.7528687777551,16.7607736548076
16,59,42.7845120066536,16.7939206007425
16,60,42.7845120066536,16.7939206007425
16,61,42.8921388997856,16.9333320431515
16,62,43.0133998765908,17.0740362623908
16,63,43.0712472727359,17.2169303736193
16,64,42.8919391402465,17.2169030562007
16,65,42.6706724386909,16.775405098778
16,66,43.9722180731915,17.5456640724994
16,67,44.3902963764073,17.5841763768177
16,68,44.362668220768,17.4065404482971
17,1,37.3288807977967,16.3935893908555
17,2,37.4131204795856,16.5553291950101
17,3,36.6451404262474,15.6449699768455
17,4,36.1751698818529,15.1898949406253
17,5,36.4306193020407,15.4138269314575
17,6,36.4677239749768,15.9310244247777
17,7,36.3860918052593,17.7816238595391
17,8,36.6374180866598,17.8341169129087
17,9,36.6567228589591,17.851908853727
17,10,36.6524149225778,17.8514254499357
17,11,36.5602917003391,17.6613307884538
17,12,36.9056014452536,16.6593355671034
17,13,37.165273792931,16.543121649288
17,14,37.0565492245025,16.4935401028615
17,15,37.0716354664543,16.5048740708751
17,16,36.8047314663282,16.6212240015846
17,17,36.5400322483395,17.426420742736
17,18,36.4821598821167,17.28270812663
17,19,36.2920740037081,17.3176835934893
17,20,36.4028543994829,17.564018443938
17,21,36.4696140376047,16.9219781771169
17,22,36.468035243789,17.2865263307579
17,23,36.4509788096787,17.8324763483481
17,24,36.5912147091911,17.6601043256143
17,25,36.539300141324,17.5845507077679
17,26,34.8577033695165,20.3028503441764
17,27,34.9347016300756,20.3523708379329
17,28,34.8654283195735,20.3533376922161
17,29,34.8413548015577,20.343691587797
17,30,34.7737371780352,20.3417955468477
17,31,34.8117666154472,20.3467296257653
17,32,34.8224200522203,20.3781588386723
17,33,34.8540052562605,20.3303568984037
17,34,34.9120285335643,20.3436995055538
17,35,34.9475066095896,20.4234819150347
17,36,34.9118357998147,20.3960472889118
17,37,34.8885460112695,20.4100376127413
17,38,34.8959471531045,20.4101457084761
17,39,34.9690821989738,20.443566926737
17,40,34.8933414496503,20.491746582104
17,41,34.0541314742445,19.242352553889
17,43,35.0230650170238,20.6217539900941
17,44,34.1352200509742,17.6943005971984
17,45,34.2606552561395,17.5595503045318
17,46,34.2038016764266,17.4258030485866
17,47,34.3225754582088,17.5344217954567
17,48,33.8999847329792,17.7412444014825
17,49,34.0514899359479,18.0175346510199
18,1,39.5454563953725,15.5607178999576
18,2,39.5026624968396,15.5459522437554
18,3,39.5322266345395,15.5994332060521
18,4,39.4560159274105,15.4924618069315
18,5,39.4934376051046,15.631217650025
18,6,39.5687608004739,15.6805158236129
18,7,39.621325956168,15.5593196984898
18,8,39.5767359085836,15.591889019514
18,9,39.3859966589307,15.5667447285568
18,10,39.4523651728437,15.6318039357475
18,11,39.3794036809952,15.6234443415595
18,12,39.4822010981912,15.6270894719917
18,13,39.5352713703964,15.6480029443509
18,14,39.1896450381068,15.3508427750604
18,15,39.3308708553491,15.5375200724463
18,16,39.3223838292652,15.550799395506
18,17,39.3037334347904,15.5342167986632
18,18,39.4936430776549,15.6963899536946
18,19,39.2414640221561,15.3943963420123
18,20,39.1980994151093,15.3396498587435
18,21,39.2073511987086,15.3743151397146
18,22,39.2261745090655,15.3475129898939
18,23,39.3140919198896,15.4128139465657
18,24,39.2417032799823,15.3953077517682
18,25,39.2849962696288,15.357058992365
18,26,39.2451676157169,15.2872060904035
18,27,39.3049335901445,15.2706245336337
18,28,39.2329693342156,15.3334104031491
18,29,38.8870354434933,15.1727932678556
18,30,39.584354138353,15.8137248982377
18,31,39.3922350407358,15.5491160367926
18,32,39.7023066160332,15.760542947647
18,33,40.5940714474324,17.0172339645103
18,34,40.1229392312733,16.4958248879631
18,35,39.9680326682746,16.5499230103165
18,36,40.1345916358683,16.5941792948241
18,37,43.042001012199,16.2245037637892
18,38,43.1675728497114,16.2118072189144
18,39,43.2280828639239,16.1636799163378
